year,month,location,address,a_d_classification,car_sedan,car_van,car_twowheels,car_special,car_truck
2020,4,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,89503,4820,20060,189,10718
2020,4,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63171,3705,21976,172,9049
2020,4,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,175946,7363,18785,434,21289
2020,4,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,175946,7363,18785,434,21289
2020,4,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,102419,4463,24601,270,12253
2020,4,관악산,과천시 자하동길 64 (관악산 중계소),31110,0,0,0,0,0
2020,4,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,82795,3278,18373,274,12418
2020,4,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,119961,5990,15704,373,17337
2020,4,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,70023,4059,11645,165,13273
2020,4,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,67334,2373,16255,114,6812
2020,4,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,133246,5352,14958,354,13268
2020,4,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81191,3605,14821,242,10784
2020,4,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,212894,5771,16979,412,15832
2020,4,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,81380,3553,23725,185,12722
2020,4,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,93033,3109,15217,373,8642
2020,4,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,93033,3109,15217,373,8642
2020,4,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,102168,4006,17265,278,11999
2020,4,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,102168,4006,17265,278,11999
2020,4,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63171,3705,21976,172,9049
2020,4,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,76355,3196,14778,291,8334
2020,4,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,89503,4820,20060,189,10718
2020,4,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,159287,4762,12375,354,16719
2020,4,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,89503,4820,20060,189,10718
2020,4,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,103183,4946,26507,186,11010
2020,4,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,212894,5771,16979,412,15832
2020,4,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,205965,6671,21024,440,27927
2020,4,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,70023,4059,11645,165,13273
2020,4,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,102168,4006,17265,278,11999
2020,4,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,129453,4882,19199,589,15217
2020,4,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,117007,4996,16390,1303,19645
2020,4,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,117007,4996,16390,1303,19645
2020,4,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,205965,6671,21024,440,27927
2020,4,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,67334,2373,16255,114,6812
2020,4,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,111375,4914,20896,296,12943
2020,4,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,76355,3196,14778,291,8334
2020,4,정릉로,서울 성북구 돈암동 8-164번지 ,11080,103183,4946,26507,186,11010
2020,4,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,40932,3768,13382,192,5187
2020,4,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,40932,3768,13382,192,5187
2020,4,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,40662,3256,14586,233,6952
2020,4,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,92004,4565,24340,428,15091
2020,4,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,125956,4565,16899,309,15435
2020,4,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,40662,3256,14586,233,6952
2020,4,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,67334,2373,16255,114,6812
2020,4,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,NA,NA,NA,NA,NA
2020,4,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,81380,3553,23725,185,12722
2020,4,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,133246,5352,14958,354,13268
2020,5,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,212805,5730,17040,410,15741
2020,5,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,159282,4738,12428,362,16732
2020,5,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,126735,4559,16947,311,15455
2020,5,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,89708,4620,20039,191,10680
2020,5,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63186,3702,22053,171,9037
2020,5,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,176127,7343,18849,432,21212
2020,5,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,176127,7343,18849,432,21212
2020,5,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,102653,4425,24733,270,12219
2020,5,관악산,과천시 자하동길 64 (관악산 중계소),31110,0,0,0,0,0
2020,5,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,82950,3276,18469,274,12397
2020,5,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,120179,5975,15734,371,17326
2020,5,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,70271,4056,11702,169,13234
2020,5,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,67413,2372,16304,117,6776
2020,5,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,133401,5332,14994,356,13254
2020,5,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81370,3589,14858,245,10761
2020,5,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,212805,5730,17040,410,15741
2020,5,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,81630,3531,23796,187,12713
2020,5,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,93345,3097,15302,368,8630
2020,5,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,93345,3097,15302,368,8630
2020,5,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,102481,3968,17333,283,11975
2020,5,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,102481,3968,17333,283,11975
2020,5,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63186,3702,22053,171,9037
2020,5,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,76573,3174,14835,284,8324
2020,5,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,89708,4620,20039,191,10680
2020,5,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,159282,4738,12428,362,16732
2020,5,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,89708,4620,20039,191,10680
2020,5,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,103505,4914,26568,186,10987
2020,5,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,212805,5730,17040,410,15741
2020,5,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,206276,6656,20990,449,28128
2020,5,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,70271,4056,11702,169,13234
2020,5,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,102481,3968,17333,283,11975
2020,5,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,130222,4897,19338,595,15184
2020,5,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,117337,4946,16469,1301,19684
2020,5,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,117337,4946,16469,1301,19684
2020,5,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,206276,6656,20990,449,28128
2020,5,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,67413,2372,16304,117,6776
2020,5,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,111765,4893,20941,297,12930
2020,5,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,76573,3174,14835,284,8324
2020,5,정릉로,서울 성북구 돈암동 8-164번지 ,11080,103505,4914,26568,186,10987
2020,5,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,40899,3753,13337,185,5196
2020,5,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,40899,3753,13337,185,5196
2020,5,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,40682,3242,14652,249,6970
2020,5,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,92115,4542,24419,434,15071
2020,5,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,126735,4559,16947,311,15455
2020,5,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,40682,3242,14652,249,6970
2020,5,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,67413,2372,16304,117,6776
2020,5,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,NA,NA,NA,NA,NA
2020,5,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,81630,3531,23796,187,12713
2020,5,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,133401,5332,14994,356,13254
2020,6,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,213117,5667,17299,415,15699
2020,6,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,159543,4715,12465,371,16753
2020,6,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,127439,4539,16991,321,15457
2020,6,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,89706,4337,20039,190,10680
2020,6,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63191,3695,22101,173,9046
2020,6,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,176519,7324,18931,446,21115
2020,6,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,176519,7324,18931,446,21115
2020,6,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,103048,4404,24770,269,12207
2020,6,관악산,과천시 자하동길 64 (관악산 중계소),31110,0,0,0,0,0
2020,6,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,83250,3251,18523,279,12374
2020,6,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,120929,5921,15760,395,17281
2020,6,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,70525,4030,11737,172,13206
2020,6,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,67879,2360,16379,119,6772
2020,6,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,133885,5314,14999,355,13197
2020,6,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81714,3575,14899,247,10762
2020,6,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,213117,5667,17299,415,15699
2020,6,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,81884,3518,23818,190,12703
2020,6,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,93619,3086,15357,374,8599
2020,6,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,93619,3086,15357,374,8599
2020,6,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,102782,3892,17428,285,11953
2020,6,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,102782,3892,17428,285,11953
2020,6,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63191,3695,22101,173,9046
2020,6,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,76805,3151,14906,286,8299
2020,6,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,89706,4337,20039,190,10680
2020,6,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,159543,4715,12465,371,16753
2020,6,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,89706,4337,20039,190,10680
2020,6,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,104030,4894,26600,192,11002
2020,6,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,213117,5667,17299,415,15699
2020,6,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,206979,6626,20948,459,28437
2020,6,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,70525,4030,11737,172,13206
2020,6,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,102782,3892,17428,285,11953
2020,6,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,130812,4887,19611,608,15162
2020,6,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,117787,4927,16519,1299,19734
2020,6,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,117787,4927,16519,1299,19734
2020,6,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,206979,6626,20948,459,28437
2020,6,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,67879,2360,16379,119,6772
2020,6,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,112680,4891,21019,299,12909
2020,6,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,76805,3151,14906,286,8299
